MainTopic	Subgroup	Difficulty	Title	Slug	Source	Link
2 Pointers	Two Pointer on Arrays	Easy	Sort Array by Parity II	sort-array-by-parity-ii	leetcode	https://leetcode.com/problems/sort-array-by-parity-ii/description/
2 Pointers	Two Pointer on Arrays	Medium	Rearrange Array Elements by Sign	rearrange-array-elements-by-sign	leetcode	https://leetcode.com/problems/rearrange-array-elements-by-sign
2 Pointers	Two Pointer on Arrays	Easy	Remove Duplicates from Sorted Array	remove-duplicates-from-sorted-array	leetcode	https://leetcode.com/problems/remove-duplicates-from-sorted-array
2 Pointers	Two Pointer on Arrays	Easy	Remove Element	remove-element	leetcode	https://leetcode.com/problems/remove-element
2 Pointers	Two Pointer on Arrays	Medium	Partition Array According to Given Pivot	partition-array-according-to-given-pivot	leetcode	https://leetcode.com/problems/partition-array-according-to-given-pivot
2 Pointers	Two Pointer on Arrays	Medium	Rotate Array	rotate-array	leetcode	https://leetcode.com/problems/rotate-array
2 Pointers	Two Pointer on Arrays	Easy	Apply Operations to an Array	apply-operations-to-an-array	leetcode	https://leetcode.com/problems/apply-operations-to-an-array
2 Pointers	Two Pointer on Arrays	Easy	Find All K-Distant Indices in an Array	find-all-k-distant-indices-in-an-array	leetcode	https://leetcode.com/problems/find-all-k-distant-indices-in-an-array
2 Pointers	Two Pointer on Arrays	Easy	Two Sum	two-sum	leetcode	https://leetcode.com/problems/two-sum/
2 Pointers	Two Pointer on Arrays	Medium	3Sum	3sum	leetcode	https://leetcode.com/problems/3sum
2 Pointers	Two Pointer on Arrays	Medium	3Sum Closest	3sum-closest	leetcode	https://leetcode.com/problems/3sum-closest
2 Pointers	Two Pointer on Arrays	Medium	4Sum	4sum	leetcode	https://leetcode.com/problems/4sum
2 Pointers	Two Pointer on Arrays	Medium	Sort Colors	sort-colors	leetcode	https://leetcode.com/problems/sort-colors
2 Pointers	Two Pointer on Arrays	Medium	Container With Most Water	container-with-most-water 	leetcode	https://leetcode.com/problems/container-with-most-water 
2 Pointers	Two Pointer on Arrays	Medium	Watering Plants II	watering-plants-ii	leetcode	https://leetcode.com/problems/watering-plants-ii
2 Pointers	Two Pointer on Arrays	Medium	Next Permutation	next-permutation	leetcode	https://leetcode.com/problems/next-permutation
2 Pointers	Two Pointer on Arrays	Medium	Next Greater Element III	next-greater-element-iii	leetcode	https://leetcode.com/problems/next-greater-element-iii
2 Pointers	Two Pointer on Strings	Easy	Reverse String	reverse-string	leetcode	https://leetcode.com/problems/reverse-string
2 Pointers	Two Pointer on Strings	Easy	Reverse Prefix of Word	reverse-prefix-of-word	leetcode	https://leetcode.com/problems/reverse-prefix-of-word
2 Pointers	Two Pointer on Strings	Easy	Reverse Vowels of a String	reverse-vowels-of-a-string	leetcode	https://leetcode.com/problems/reverse-vowels-of-a-string
2 Pointers	Two Pointer on Strings	Medium	Reverse Words in a String	reverse-words-in-a-string	leetcode	https://leetcode.com/problems/reverse-words-in-a-string
2 Pointers	Two Pointer on Strings	Easy	Reverse Words in a String III	reverse-words-in-a-string-iii	leetcode	https://leetcode.com/problems/reverse-words-in-a-string-iii
2 Pointers	Two Pointer on Strings	Easy	Valid Palindrome	valid-palindrome	leetcode	https://leetcode.com/problems/valid-palindrome
2 Pointers	Two Pointer on Strings	Easy	Valid Palindrome II	valid-palindrome-ii	leetcode	https://leetcode.com/problems/valid-palindrome-ii
2 Pointers	Two Pointer on Strings	Easy	Lexicographically Smallest Palindrome	lexicographically-smallest-palindrome	leetcode	https://leetcode.com/problems/lexicographically-smallest-palindrome
2 Pointers	Two Pointer on Strings	Easy	Merge Strings Alternately	merge-strings-alternately	leetcode	https://leetcode.com/problems/merge-strings-alternately
2 Pointers	Two Pointer on Strings	Medium	Largest Merge of Two Strings	largest-merge-of-two-strings	leetcode	https://leetcode.com/problems/largest-merge-of-two-strings
2 Pointers	Two Pointer on Strings	Easy	Shortest Distance to a Character	shortest-distance-to-a-character 	leetcode	https://leetcode.com/problems/shortest-distance-to-a-character 
2 Pointers	Two Pointer on Strings	Easy	DI String Match	di-string-match	leetcode	https://leetcode.com/problems/di-string-match
2 Pointers	Two Pointer on Strings	Medium	Make String a Subsequence Using Cyclic Increments	make-string-a-subsequence-using-cyclic-increments	leetcode	https://leetcode.com/problems/make-string-a-subsequence-using-cyclic-increments
2 Pointers	Two Pointer on Strings	Easy	Count Binary Substrings	count-binary-substrings	leetcode	https://leetcode.com/problems/count-binary-substrings
2 Pointers	Two Pointer on Strings	Medium	Minimum Length of String After Deleting Similar Ends	minimum-length-of-string-after-deleting-similar-ends	leetcode	https://leetcode.com/problems/minimum-length-of-string-after-deleting-similar-ends
2 Pointers	Two Pointer on Strings	Medium	String Compression	string-compression	leetcode	https://leetcode.com/problems/string-compression
2 Pointers	Two Pointer on Strings	Medium	Separate Black and White Balls	separate-black-and-white-balls	leetcode	https://leetcode.com/problems/separate-black-and-white-balls
2 Pointers	Two Pointer on Strings	Medium	Move Pieces to Obtain a String	move-pieces-to-obtain-a-string	leetcode	https://leetcode.com/problems/move-pieces-to-obtain-a-string
2 Pointers	Two Pointer on Strings	Medium	Sentence Similarity III	sentence-similarity-iii	leetcode	https://leetcode.com/problems/sentence-similarity-iii
Prefix Sum	Prefix Sum	Easy	Range Sum Query - Immutable	range-sum-query-immutable	leetcode	https://leetcode.com/problems/range-sum-query-immutable
Prefix Sum	Prefix Sum	Easy	Left and Right Sum Differences 	left-and-right-sum-differences	leetcode	https://leetcode.com/problems/left-and-right-sum-differences/description/
Prefix Sum	Prefix Sum	Medium	Count Vowel Strings in Ranges	count-vowel-strings-in-ranges	leetcode	https://leetcode.com/problems/count-vowel-strings-in-ranges/description/
Prefix Sum	Prefix Sum	Medium	Minimum Penalty for a Shop	minimum-penalty-for-a-shop	leetcode	https://leetcode.com/problems/minimum-penalty-for-a-shop/description/
Prefix Sum	Prefix Sum	Medium	Find Good Days to Rob the Bank	find-good-days-to-rob-the-bank	leetcode	https://leetcode.com/problems/find-good-days-to-rob-the-bank/
Prefix Sum	Prefix Sum	Medium	Sum of Absolute Differences in a Sorted Array	sum-of-absolute-differences-in-a-sorted-array	leetcode	https://leetcode.com/problems/sum-of-absolute-differences-in-a-sorted-array/description/
Prefix Sum	Prefix Sum	Medium	Product of Array Except Self	product-of-array-except-self	leetcode	https://leetcode.com/problems/product-of-array-except-self
Prefix Sum	Prefix Sum	Medium	Product of the Last K Numbers	product-of-the-last-k-numbers	leetcode	https://leetcode.com/problems/product-of-the-last-k-numbers/description/
Prefix Sum	Prefix Sum	Medium	Removing Minimum Number of Magic Beans	removing-minimum-number-of-magic-beans	leetcode	https://leetcode.com/problems/removing-minimum-number-of-magic-beans/description/
Prefix Sum	Prefix Sum	Medium	Find All Good Indices	find-all-good-indices	leetcode	https://leetcode.com/problems/find-all-good-indices/description/
Prefix Sum	Prefix Sum	Medium	Movement of Robots	movement-of-robots	leetcode	https://leetcode.com/problems/movement-of-robots/description/
Prefix Sum	Prefix Sum	Medium	Range Sum Query 2D - Immutable	range-sum-query-2d-immutable	leetcode	https://leetcode.com/problems/range-sum-query-2d-immutable
Prefix Sum	Prefix Sum	Medium	Increment Submatrices by One	increment-submatrices-by-one	leetcode	https://leetcode.com/problems/increment-submatrices-by-one/
Prefix Sum	Prefix Sum	Hard	Power of Heroes	power-of-heroes	leetcode	https://leetcode.com/problems/power-of-heroes/description/
Prefix Sum	Prefix Sum	Hard	Minimum Cost to Make Array Equal	minimum-cost-to-make-array-equal	leetcode	https://leetcode.com/problems/minimum-cost-to-make-array-equal/description/
Prefix Sum	Line Sweep	Easy	Maximum Population Year	maximum-population-year	leetcode	https://leetcode.com/problems/maximum-population-year/
Prefix Sum	Line Sweep	Easy	Points That Intersect With Cars	points-that-intersect-with-cars	leetcode	https://leetcode.com/problems/points-that-intersect-with-cars/
Prefix Sum	Line Sweep	Medium	Pongal Bunk		codechef	https://www.codechef.com/problems/COWA19B
Prefix Sum	Line Sweep	Medium	Car Pooling	car-pooling	leetcode	https://leetcode.com/problems/car-pooling/
Prefix Sum	Line Sweep	Medium	My Calendar II	my-calendar-ii	leetcode	https://leetcode.com/problems/my-calendar-ii/
Prefix Sum	Line Sweep	Medium	Shifting Letters II	shifting-letters-ii	leetcode	https://leetcode.com/problems/shifting-letters-ii/description/
Prefix Sum	Line Sweep	Hard	Perfect Rectangle	perfect-rectangle	leetcode	https://leetcode.com/problems/perfect-rectangle/description/
Prefix Sum	Line Sweep	Hard	Rectangle Area II	rectangle-area-ii	leetcode	https://leetcode.com/problems/rectangle-area-ii/
Prefix Sum	Line Sweep	Hard	Number of Flowers in Full Bloom	number-of-flowers-in-full-bloom	leetcode	https://leetcode.com/problems/number-of-flowers-in-full-bloom/description/
Matrix	Matrix Transformation and Modification	Easy	Convert 1D Array Into 2D Array	convert-1d-array-into-2d-array	leetcode	https://leetcode.com/problems/convert-1d-array-into-2d-array/description/
Matrix	Matrix Transformation and Modification	Easy	Modify the Matrix	modify-the-matrix	leetcode	https://leetcode.com/problems/modify-the-matrix/description/ 
Matrix	Matrix Transformation and Modification	Medium	Set Matrix Zeroes	set-matrix-zeroes 	leetcode	https://leetcode.com/problems/set-matrix-zeroes 
Matrix	Matrix Transformation and Modification	Medium	Sort the Matrix Diagonally	sort-the-matrix-diagonally 	leetcode	https://leetcode.com/problems/sort-the-matrix-diagonally 
Matrix	Matrix Transformation and Modification	Medium	Minimum Operations to Write the Letter Y on a Grid	minimum-operations-to-write-the-letter-y-on-a-grid	leetcode	https://leetcode.com/problems/minimum-operations-to-write-the-letter-y-on-a-grid/description/ 
Matrix	Matrix Transformation and Modification	Easy	Shift 2D Grid	shift-2d-grid 	leetcode	https://leetcode.com/problems/shift-2d-grid 
Matrix	Matrix Transformation and Modification	Easy	Matrix Similarity After Cyclic Shifts	matrix-similarity-after-cyclic-shifts	leetcode	https://leetcode.com/problems/matrix-similarity-after-cyclic-shifts/description/ 
Matrix	Matrix Transformation and Modification	Easy	Transpose Matrix	transpose-matrix 	leetcode	https://leetcode.com/problems/transpose-matrix 
Matrix	Matrix Transformation and Modification	Medium	Rotate Image	rotate-image	leetcode	https://leetcode.com/problems/rotate-image/ 
Matrix	Matrix Transformation and Modification	Medium	Rotating the Box	rotating-the-box 	leetcode	https://leetcode.com/problems/rotating-the-box 
Matrix	Matrix Transformation and Modification	Medium	Cyclically Rotating a Grid	cyclically-rotating-a-grid 	leetcode	https://leetcode.com/problems/cyclically-rotating-a-grid 
Matrix	Matrix Transformation and Modification	Medium	Game of Life	game-of-life 	leetcode	https://leetcode.com/problems/game-of-life 
Matrix	Matrix Transformation and Modification	Easy	Matrix Cells in Distance Order	matrix-cells-in-distance-order	leetcode	https://leetcode.com/problems/matrix-cells-in-distance-order
Matrix	Matrix Patterns and Validity Checks	Medium	Find Valid Matrix Given Row and Column Sums	find-valid-matrix-given-row-and-column-sums 	leetcode	https://leetcode.com/problems/find-valid-matrix-given-row-and-column-sums 
Matrix	Matrix Patterns and Validity Checks	Easy	Check if Matrix is X-Matrix	check-if-matrix-is-x-matrix	leetcode	https://leetcode.com/problems/check-if-matrix-is-x-matrix/description/ 
Matrix	Matrix Patterns and Validity Checks	Medium	Queens That Can Attack the King	queens-that-can-attack-the-king	leetcode	https://leetcode.com/problems/queens-that-can-attack-the-king/description/ 
Matrix	Matrix Patterns and Validity Checks	Medium	Max Increase to Keep City Skyline	max-increase-to-keep-city-skyline 	leetcode	https://leetcode.com/problems/max-increase-to-keep-city-skyline 
Matrix	Matrix Patterns and Validity Checks	Easy	Make a Square with the Same Color	make-a-square-with-the-same-color	leetcode	https://leetcode.com/problems/make-a-square-with-the-same-color/description/ 
Matrix	Matrix Patterns and Validity Checks	Easy	Subrectangle Queries	subrectangle-queries	leetcode	https://leetcode.com/problems/subrectangle-queries/ 
Matrix	Matrix Patterns and Validity Checks	Medium	Count Submatrices with Top-Left Element and Sum Less Than k	count-submatrices-with-top-left-element-and-sum-less-than-k 	leetcode	https://leetcode.com/problems/count-submatrices-with-top-left-element-and-sum-less-than-k 
Matrix	Matrix Patterns and Validity Checks	Medium	Find the Minimum Area to Cover All Ones I	find-the-minimum-area-to-cover-all-ones-i	leetcode	https://leetcode.com/problems/find-the-minimum-area-to-cover-all-ones-i
Matrix	Matrix Patterns and Validity Checks	Hard	Find the Minimum Area to Cover All Ones II	find-the-minimum-area-to-cover-all-ones-ii 	leetcode	https://leetcode.com/problems/find-the-minimum-area-to-cover-all-ones-ii 
Matrix	Matrix Patterns and Validity Checks	Medium	Valid Sudoku	valid-sudoku 	leetcode	https://leetcode.com/problems/valid-sudoku 
Matrix	Matrix Patterns and Validity Checks	Medium	Check if Move is Legal	check-if-move-is-legal 	leetcode	https://leetcode.com/problems/check-if-move-is-legal 
Matrix	Matrix Patterns and Validity Checks	Medium	Valid Tic-Tac-Toe State	valid-tic-tac-toe-state 	leetcode	https://leetcode.com/problems/valid-tic-tac-toe-state 
Matrix	Matrix Patterns and Validity Checks	Medium	Number of Laser Beams in a Bank	number-of-laser-beams-in-a-bank 	leetcode	https://leetcode.com/problems/number-of-laser-beams-in-a-bank 
Matrix	Matrix Patterns and Validity Checks	Medium	Where Will the Ball Fall	where-will-the-ball-fall 	leetcode	https://leetcode.com/problems/where-will-the-ball-fall 
Matrix	Matrix Patterns and Validity Checks	Medium	Image Overlap	image-overlap 	leetcode	https://leetcode.com/problems/image-overlap 
Matrix	Matrix Patterns and Validity Checks	Medium	Minimum Operations to Make a Uni-Value Grid	minimum-operations-to-make-a-uni-value-grid 	leetcode	https://leetcode.com/problems/minimum-operations-to-make-a-uni-value-grid 
Matrix	Matrix Traversal and Summation	Easy	Row With Maximum Ones	row-with-maximum-ones 	leetcode	https://leetcode.com/problems/row-with-maximum-ones 
Matrix	Matrix Traversal and Summation	Easy	Richest Customer Wealth	richest-customer-wealth	leetcode	https://leetcode.com/problems/richest-customer-wealth/description/  
Matrix	Matrix Traversal and Summation	Easy	Lucky Numbers in a Matrix	lucky-numbers-in-a-matrix	leetcode	https://leetcode.com/problems/lucky-numbers-in-a-matrix/description/  
Matrix	Matrix Traversal and Summation	Medium	Equal Row and Column Pairs	equal-row-and-column-pairs	leetcode	https://leetcode.com/problems/equal-row-and-column-pairs/description/ 
Matrix	Matrix Traversal and Summation	Medium	Difference Between Ones and Zeros in Row and Column	difference-between-ones-and-zeros-in-row-and-column	leetcode	https://leetcode.com/problems/difference-between-ones-and-zeros-in-row-and-column
Matrix	Matrix Traversal and Summation	Easy	Matrix Diagonal Sum	matrix-diagonal-sum	leetcode	https://leetcode.com/problems/matrix-diagonal-sum/description/ 
Matrix	Matrix Traversal and Summation	Easy	Prime in Diagonal	prime-in-diagonal	leetcode	https://leetcode.com/problems/prime-in-diagonal/description/ 
